miRNAName,CellLineName,Expression
hsa-miR-4461,NCI-H128,3.11602821433351
hsa-miR-675-5p,NCI-H128,2.273512501397
hsa-miR-135a-5p,NCI-H128,10.5413424563974
hsa-miR-22-3p,NCI-H128,7.14584301227811
hsa-miR-548n,NCI-H128,3.78484896166228
hsa-miR-300,NCI-H128,3.64442922218834
hsa-miR-432-5p,NCI-H128,3.64442922218834
hsa-miR-375,NCI-H128,13.0016692724648
hsa-miR-151a-3p,NCI-H128,9.70029094350575
hsa-miR-190a,NCI-H128,3.11602821433351
hsa-miR-208b,NCI-H128,2.88589600479019
hsa-miR-433,NCI-H128,3.3144510055279
hsa-miR-34b-3p,NCI-H128,3.3144510055279
hsa-miR-1231,NCI-H128,2.88589600479019
hsa-miR-548s,NCI-H128,2.61195566004437
hsa-miR-502-3p,NCI-H128,2.88589600479019
hsa-miR-92b-3p,NCI-H128,7.2585303840121
hsa-miR-1298,NCI-H128,3.3144510055279
hsa-miR-876-3p,NCI-H128,3.3144510055279
hsa-miR-511,NCI-H128,2.61195566004437
hsa-miR-3131,NCI-H128,3.48885384125031
hsa-miR-1265,NCI-H128,3.78484896166228
hsa-miR-140-3p,NCI-H128,3.48885384125031
hsa-miR-885-3p,NCI-H128,2.61195566004437
hsa-miR-630,NCI-H128,5.4324542116013
hsa-miR-613,NCI-H128,3.11602821433351
hsa-miR-376a-3p,NCI-H128,5.77320096326757
hsa-miR-381,NCI-H128,2.88589600479019
hsa-miR-744-5p,NCI-H128,4.66039594907386
hsa-miR-4741,NCI-H128,3.64442922218834
hsa-miR-567,NCI-H128,3.48885384125031
hsa-miR-210,NCI-H128,7.19701581756983
hsa-miR-329,NCI-H128,2.88589600479019
hsa-miR-1244,NCI-H128,2.88589600479019
hsa-miR-569,NCI-H128,3.48885384125031
hsa-miR-1972,NCI-H128,1.83052269957814
hsa-miR-551a,NCI-H128,4.13900151955247
hsa-miR-597,NCI-H128,6.34934336408649
hsa-miR-519b-5p+hsa-miR-519c-5p,NCI-H128,3.64442922218834
hsa-miR-654-5p,NCI-H128,1.83052269957814
hsa-miR-545-3p,NCI-H128,4.33449270830144
hsa-miR-1245a,NCI-H128,2.273512501397
hsa-miR-214-3p,NCI-H128,2.61195566004437
hsa-miR-18b-5p,NCI-H128,7.15880738420959
hsa-miR-194-5p,NCI-H128,7.00935786453356
hsa-miR-3164,NCI-H128,3.11602821433351
hsa-miR-572,NCI-H128,3.48885384125031
hsa-miR-760,NCI-H128,3.48885384125031
hsa-miR-449b-5p,NCI-H128,1.83052269957814
hsa-miR-632,NCI-H128,4.03033206797714
hsa-miR-558,NCI-H128,2.88589600479019
hsa-miR-628-3p,NCI-H128,4.58555940454668
hsa-miR-491-3p,NCI-H128,3.11602821433351
hsa-miR-331-5p,NCI-H128,5.25064166353353
hsa-miR-1180,NCI-H128,10.4768060534639
hsa-miR-1276,NCI-H128,3.64442922218834
hsa-miR-499b-3p,NCI-H128,2.88589600479019
hsa-miR-3123,NCI-H128,3.64442922218834
hsa-miR-4521,NCI-H128,2.61195566004437
hsa-miR-1283,NCI-H128,9.49325410554438
hsa-miR-603,NCI-H128,3.3144510055279
hsa-miR-1278,NCI-H128,3.64442922218834
hsa-miR-133a,NCI-H128,2.61195566004437
hsa-miR-139-5p,NCI-H128,2.273512501397
hsa-miR-3144-5p,NCI-H128,2.273512501397
hsa-miR-944,NCI-H128,3.3144510055279
hsa-miR-1269a,NCI-H128,3.91280552866387
hsa-miR-518e-3p,NCI-H128,2.88589600479019
hsa-miR-204-5p,NCI-H128,10.3412143094729
hsa-miR-16-5p,NCI-H128,13.9841607795013
hsa-miR-186-5p,NCI-H128,7.55179371765649
hsa-miR-664-3p,NCI-H128,6.57888418190008
hsa-miR-371a-5p,NCI-H128,1.83052269957814
hsa-miR-323b-5p,NCI-H128,2.88589600479019
hsa-miR-617,NCI-H128,3.78484896166228
hsa-miR-2277-5p,NCI-H128,3.3144510055279
hsa-miR-147a,NCI-H128,1.18797644026313
hsa-miR-373-3p,NCI-H128,1.18797644026313
hsa-miR-639,NCI-H128,2.61195566004437
hsa-miR-24-3p,NCI-H128,10.8864036171715
hsa-miR-455-3p,NCI-H128,1.18797644026313
hsa-miR-423-5p,NCI-H128,7.28242011544509
hsa-miR-499a-5p,NCI-H128,3.91280552866387
hsa-miR-548e,NCI-H128,3.3144510055279
hsa-miR-620,NCI-H128,2.273512501397
hsa-miR-610,NCI-H128,2.273512501397
hsa-miR-1260b,NCI-H128,6.70797602362691
hsa-miR-1236,NCI-H128,2.273512501397
hsa-miR-4484,NCI-H128,1.18797644026313
hsa-miR-130a-3p,NCI-H128,11.4704622654686
hsa-miR-1299,NCI-H128,3.48885384125031
hsa-miR-324-5p,NCI-H128,12.1807218040021
hsa-miR-362-5p,NCI-H128,10.0067145183212
hsa-miR-651,NCI-H128,3.78484896166228
hsa-miR-645,NCI-H128,2.273512501397
hsa-miR-374a-5p,NCI-H128,12.0270308711462
hsa-miR-125a-3p,NCI-H128,5.80653468611234
hsa-miR-206,NCI-H128,2.88589600479019
hsa-miR-424-5p,NCI-H128,6.02051281131744
hsa-miR-378g,NCI-H128,3.3144510055279
hsa-miR-377-3p,NCI-H128,2.61195566004437
hsa-miR-500a-5p+hsa-miR-501-5p,NCI-H128,8.65704617055477
hsa-miR-1227,NCI-H128,2.88589600479019
hsa-miR-920,NCI-H128,1.18797644026313
hsa-miR-517a-3p,NCI-H128,2.61195566004437
hsa-miR-1469,NCI-H128,1.83052269957814
hsa-miR-921,NCI-H128,2.88589600479019
hsa-miR-425-5p,NCI-H128,9.98685933509802
hsa-miR-374c-5p,NCI-H128,2.61195566004437
hsa-miR-1296,NCI-H128,5.25064166353353
hsa-miR-873-5p,NCI-H128,4.86409945948874
hsa-miR-298,NCI-H128,2.273512501397
hsa-miR-365a-3p,NCI-H128,4.42312584752176
hsa-miR-3161,NCI-H128,3.91280552866387
hsa-miR-584-5p,NCI-H128,3.48885384125031
hsa-miR-1224-3p,NCI-H128,2.88589600479019
hsa-miR-520g,NCI-H128,3.48885384125031
hsa-miR-103a-3p,NCI-H128,5.47454002771577
hsa-miR-509-5p,NCI-H128,3.11602821433351
hsa-miR-148a-3p,NCI-H128,11.3126546643865
hsa-miR-187-3p,NCI-H128,4.98549629332017
hsa-miR-1260a,NCI-H128,8.17304820074679
hsa-miR-15b-5p,NCI-H128,14.561181228344
hsa-miR-323a-3p,NCI-H128,4.03033206797714
hsa-miR-203,NCI-H128,3.64442922218834
hsa-miR-623,NCI-H128,1.83052269957814
hsa-miR-611,NCI-H128,2.61195566004437
hsa-miR-1537,NCI-H128,4.92607438019617
hsa-miR-1287,NCI-H128,4.33449270830144
hsa-let-7a-5p,NCI-H128,14.7983547089873
hsa-miR-609,NCI-H128,3.48885384125031
hsa-miR-208a,NCI-H128,3.78484896166228
hsa-miR-296-5p,NCI-H128,9.28435331734289
hsa-miR-1297,NCI-H128,2.88589600479019
hsa-miR-875-5p,NCI-H128,1.83052269957814
hsa-miR-619,NCI-H128,2.61195566004437
hsa-miR-548ai,NCI-H128,5.04256724153684
hsa-miR-548y,NCI-H128,2.88589600479019
hsa-miR-378f,NCI-H128,3.64442922218834
hsa-miR-98,NCI-H128,11.5057725552703
hsa-miR-1307-3p,NCI-H128,4.42312584752176
hsa-miR-637,NCI-H128,2.61195566004437
hsa-miR-323a-5p,NCI-H128,2.61195566004437
hsa-miR-1225-5p,NCI-H128,3.11602821433351
hsa-miR-372,NCI-H128,2.88589600479019
hsa-miR-509-3p,NCI-H128,3.48885384125031
hsa-miR-1249,NCI-H128,2.61195566004437
hsa-miR-1204,NCI-H128,1.18797644026313
hsa-miR-129-5p,NCI-H128,4.13900151955247
hsa-miR-1911-5p,NCI-H128,2.88589600479019
hsa-miR-939,NCI-H128,1.83052269957814
hsa-miR-520a-5p,NCI-H128,2.61195566004437
hsa-miR-151b,NCI-H128,2.61195566004437
hsa-miR-328,NCI-H128,4.50662747620354
hsa-miR-668,NCI-H128,3.3144510055279
hsa-miR-299-3p,NCI-H128,6.37178694170676
hsa-miR-1976,NCI-H128,2.273512501397
hsa-miR-549,NCI-H128,4.24005581755841
hsa-miR-498,NCI-H128,3.3144510055279
hsa-miR-940,NCI-H128,3.91280552866387
hsa-miR-1322,NCI-H128,3.91280552866387
hsa-miR-548u,NCI-H128,3.3144510055279
hsa-miR-500b,NCI-H128,3.3144510055279
hsa-miR-374b-5p,NCI-H128,10.8498972833241
hsa-miR-378h,NCI-H128,3.3144510055279
hsa-miR-30d-5p,NCI-H128,10.9380780946356
hsa-miR-514b-3p,NCI-H128,1.83052269957814
hsa-miR-588,NCI-H128,3.11602821433351
hsa-miR-711,NCI-H128,2.273512501397
hsa-miR-642a-5p,NCI-H128,3.3144510055279
hsa-miR-520f,NCI-H128,2.61195566004437
hsa-miR-1253,NCI-H128,6.43709587200695
hsa-miR-628-5p,NCI-H128,6.07624132232483
hsa-miR-2682-5p,NCI-H128,5.4324542116013
hsa-miR-559,NCI-H128,2.88589600479019
hsa-miR-125a-5p,NCI-H128,12.2875013074657
hsa-miR-501-3p,NCI-H128,5.59389731727077
hsa-miR-1915-3p,NCI-H128,3.48885384125031
hsa-miR-555,NCI-H128,5.4324542116013
hsa-miR-517b-3p,NCI-H128,2.88589600479019
hsa-miR-455-5p,NCI-H128,1.83052269957814
hsa-miR-490-3p,NCI-H128,2.61195566004437
hsa-miR-577,NCI-H128,6.23156899478104
hsa-miR-629-5p,NCI-H128,4.03033206797714
hsa-miR-612,NCI-H128,4.73154120735076
hsa-miR-1273f,NCI-H128,1.83052269957814
hsa-miR-149-5p,NCI-H128,8.12761182847771
hsa-miR-4455,NCI-H128,3.78484896166228
hsa-miR-642b-3p,NCI-H128,3.64442922218834
hsa-miR-615-3p,NCI-H128,3.11602821433351
hsa-miR-1913,NCI-H128,2.88589600479019
hsa-miR-362-3p,NCI-H128,9.52363936203269
hsa-miR-1282,NCI-H128,3.11602821433351
hsa-miR-548c-3p,NCI-H128,3.11602821433351
hsa-miR-10a-5p,NCI-H128,6.61696112970653
hsa-miR-296-3p,NCI-H128,1.83052269957814
hsa-miR-324-3p,NCI-H128,5.25064166353353
hsa-miR-363-3p,NCI-H128,4.79934226910909
hsa-miR-552,NCI-H128,3.3144510055279
hsa-miR-325,NCI-H128,2.88589600479019
hsa-miR-548c-5p,NCI-H128,3.11602821433351
hsa-miR-548p,NCI-H128,2.61195566004437
hsa-miR-188-5p,NCI-H128,5.04256724153684
hsa-miR-297,NCI-H128,4.42312584752176
hsa-miR-595,NCI-H128,1.18797644026313
hsa-miR-520a-3p,NCI-H128,2.61195566004437
hsa-miR-543,NCI-H128,4.03033206797714
hsa-miR-887,NCI-H128,2.273512501397
hsa-miR-92a-3p,NCI-H128,10.9172484506255
hsa-miR-1273c,NCI-H128,1.18797644026313
hsa-miR-661,NCI-H128,1.18797644026313
hsa-miR-649,NCI-H128,3.78484896166228
hsa-miR-137,NCI-H128,5.47454002771577
hsa-miR-1270,NCI-H128,3.64442922218834
hsa-miR-640,NCI-H128,2.273512501397
hsa-miR-3154,NCI-H128,2.273512501397
hsa-miR-21-5p,NCI-H128,9.69139612824567
hsa-miR-4451,NCI-H128,2.61195566004437
hsa-miR-30a-5p,NCI-H128,7.3742093101972
hsa-miR-429,NCI-H128,11.9807821129723
hsa-miR-626,NCI-H128,4.13900151955247
hsa-miR-99a-5p,NCI-H128,7.63764704897598
hsa-miR-1262,NCI-H128,2.273512501397
hsa-miR-299-5p,NCI-H128,1.83052269957814
hsa-miR-937,NCI-H128,3.11602821433351
hsa-miR-518d-3p,NCI-H128,2.61195566004437
hsa-miR-607,NCI-H128,3.11602821433351
hsa-miR-1247-5p,NCI-H128,4.13900151955247
hsa-miR-1203,NCI-H128,2.88589600479019
hsa-miR-138-5p,NCI-H128,3.3144510055279
hsa-miR-1910,NCI-H128,1.83052269957814
hsa-miR-570-3p,NCI-H128,7.15880738420959
hsa-miR-122-5p,NCI-H128,4.33449270830144
hsa-miR-1306-3p,NCI-H128,3.11602821433351
hsa-miR-1301,NCI-H128,5.15035242866291
hsa-miR-891b,NCI-H128,1.83052269957814
hsa-miR-3676-3p,NCI-H128,3.3144510055279
hsa-miR-608,NCI-H128,3.11602821433351
hsa-miR-1292,NCI-H128,3.64442922218834
hsa-miR-539-5p,NCI-H128,1.83052269957814
hsa-miR-188-3p,NCI-H128,4.03033206797714
hsa-miR-205-5p,NCI-H128,3.91280552866387
hsa-miR-1295a,NCI-H128,3.3144510055279
hsa-miR-548f,NCI-H128,2.273512501397
hsa-miR-3192,NCI-H128,3.3144510055279
hsa-miR-602,NCI-H128,2.88589600479019
hsa-miR-1285-3p,NCI-H128,3.11602821433351
hsa-miR-532-3p,NCI-H128,7.46050625645662
hsa-miR-663b,NCI-H128,2.61195566004437
hsa-miR-518f-3p,NCI-H128,0
hsa-miR-2115-5p,NCI-H128,2.273512501397
hsa-miR-326,NCI-H128,2.61195566004437
hsa-miR-10b-5p,NCI-H128,9.05740990444259
hsa-miR-29b-3p,NCI-H128,9.80089293726035
hsa-miR-379-5p,NCI-H128,2.88589600479019
hsa-miR-548q,NCI-H128,3.91280552866387
hsa-miR-150-5p,NCI-H128,3.3144510055279
hsa-miR-190b,NCI-H128,0
hsa-miR-1207-3p,NCI-H128,3.11602821433351
hsa-miR-509-3-5p,NCI-H128,3.11602821433351
hsa-miR-497-5p,NCI-H128,8.83315992207558
hsa-miR-583,NCI-H128,3.11602821433351
hsa-miR-1182,NCI-H128,1.18797644026313
hsa-miR-513c-5p,NCI-H128,0
hsa-miR-1237,NCI-H128,2.273512501397
hsa-miR-454-3p,NCI-H128,8.14074032142437
hsa-miR-4485,NCI-H128,5.70413001181142
hsa-miR-892a,NCI-H146,3.43600865812566
hsa-miR-128,NCI-H146,7.93624999737953
hsa-miR-627,NCI-H146,4.1186436185399
hsa-miR-3605-5p,NCI-H146,3.19939108021363
hsa-miR-562,NCI-H146,3.19939108021363
hsa-miR-1323,NCI-H146,4.92924905224573
hsa-miR-938,NCI-H146,3.81733002296491
hsa-miR-515-3p,NCI-H146,2.09568263442045
hsa-let-7c,NCI-H146,5.59923185436327
hsa-miR-195-5p,NCI-H146,3.63923130642921
hsa-miR-140-5p,NCI-H146,8.01140206032599
hsa-miR-302b-3p,NCI-H146,2.91620283124055
hsa-miR-335-5p,NCI-H146,8.52246290643943
hsa-miR-590-5p,NCI-H146,7.51351237795315
hsa-miR-1245b-5p,NCI-H146,3.97583890893974
hsa-miR-337-5p,NCI-H146,3.63923130642921
hsa-miR-27b-3p,NCI-H146,9.76811721406957
hsa-miR-302d-3p,NCI-H146,7.56431190886246
hsa-miR-1238,NCI-H146,2.91620283124055
hsa-miR-449c-5p,NCI-H146,3.19939108021363
hsa-miR-29c-3p,NCI-H146,7.33485334351588
hsa-miR-95,NCI-H146,10.5259392865571
hsa-miR-1226-3p,NCI-H146,4.24857732397233
hsa-miR-485-5p,NCI-H146,2.5635060440322
hsa-miR-892b,NCI-H146,2.91620283124055
hsa-miR-524-3p,NCI-H146,2.09568263442045
hsa-miR-581,NCI-H146,3.43600865812566
hsa-miR-574-5p,NCI-H146,6.50847300711334
hsa-miR-770-5p,NCI-H146,3.97583890893974
hsa-miR-3190-5p,NCI-H146,0
hsa-miR-2277-3p,NCI-H146,2.5635060440322
hsa-miR-563,NCI-H146,2.91620283124055
hsa-miR-15a-5p,NCI-H146,13.076848537975
hsa-miR-302f,NCI-H146,3.97583890893974
hsa-miR-197-3p,NCI-H146,9.23713389728281
hsa-miR-28-3p,NCI-H146,5.38986086168463
hsa-miR-1205,NCI-H146,2.91620283124055
hsa-miR-338-5p,NCI-H146,1.39897514748317
hsa-miR-4458,NCI-H146,3.97583890893974
hsa-miR-142-5p,NCI-H146,3.43600865812566
hsa-miR-544a,NCI-H146,4.47786143426557
hsa-miR-548k,NCI-H146,4.47786143426557
hsa-miR-450a-5p,NCI-H146,3.81733002296491
hsa-miR-516a-3p,NCI-H146,3.63923130642921
hsa-miR-339-3p,NCI-H146,3.19939108021363
hsa-miR-1257,NCI-H146,3.43600865812566
hsa-miR-412,NCI-H146,2.91620283124055
hsa-miR-622,NCI-H146,2.09568263442045
hsa-miR-218-5p,NCI-H146,5.33240014495868
hsa-miR-192-5p,NCI-H146,4.58014459178307
hsa-miR-646,NCI-H146,2.91620283124055
hsa-miR-129-2-3p,NCI-H146,6.34376220203328
hsa-miR-1288,NCI-H146,3.19939108021363
hsa-miR-3175,NCI-H146,2.09568263442045
hsa-miR-1286,NCI-H146,2.91620283124055
hsa-miR-132-3p,NCI-H146,9.50757853524562
hsa-miR-100-5p,NCI-H146,2.5635060440322
hsa-miR-889,NCI-H146,2.5635060440322
hsa-miR-802,NCI-H146,4.1186436185399
hsa-miR-141-3p,NCI-H146,12.6811452222196
hsa-miR-582-3p,NCI-H146,4.67565375997183
hsa-miR-1,NCI-H146,2.5635060440322
hsa-miR-762,NCI-H146,3.43600865812566
hsa-miR-153,NCI-H146,3.81733002296491
hsa-miR-922,NCI-H146,2.91620283124055
hsa-miR-526a+hsa-miR-520c-5p+hsa-miR-518d-5p,NCI-H146,2.91620283124055
hsa-miR-601,NCI-H146,6.4556315993105
hsa-miR-2052,NCI-H146,2.09568263442045
hsa-miR-1251,NCI-H146,3.43600865812566
hsa-miR-618,NCI-H146,5.94425516542711
hsa-let-7f-5p,NCI-H146,7.50052800099548
hsa-miR-198,NCI-H146,1.39897514748317
hsa-miR-144-3p,NCI-H146,7.57673714150357
hsa-miR-1258,NCI-H146,2.91620283124055
hsa-miR-378b,NCI-H146,4.92924905224573
hsa-miR-410,NCI-H146,4.36776954113639
hsa-miR-369-5p,NCI-H146,3.19939108021363
hsa-miR-34c-3p,NCI-H146,4.47786143426557
hsa-miR-492,NCI-H146,2.5635060440322
hsa-miR-1179,NCI-H146,3.97583890893974
hsa-miR-215,NCI-H146,3.63923130642921
hsa-miR-155-5p,NCI-H146,7.69543618331347
hsa-miR-766-3p,NCI-H146,2.5635060440322
hsa-miR-671-5p,NCI-H146,1.39897514748317
hsa-miR-499a-3p,NCI-H146,2.09568263442045
hsa-miR-486-3p,NCI-H146,7.3638209496637
hsa-miR-659-3p,NCI-H146,3.19939108021363
hsa-miR-503,NCI-H146,4.36776954113639
hsa-miR-3136-5p,NCI-H146,4.8495695184619
hsa-miR-1273d,NCI-H146,3.19939108021363
hsa-miR-127-5p,NCI-H146,2.5635060440322
hsa-miR-145-5p,NCI-H146,3.19939108021363
hsa-let-7g-5p,NCI-H146,11.1966170017545
hsa-miR-758,NCI-H146,2.91620283124055
hsa-miR-548am-3p,NCI-H146,3.19939108021363
hsa-miR-320a,NCI-H146,4.36776954113639
hsa-miR-7-5p,NCI-H146,8.86908611339515
hsa-miR-1825,NCI-H146,3.63923130642921
hsa-miR-542-3p,NCI-H146,4.36776954113639
hsa-miR-32-5p,NCI-H146,9.892606934326
hsa-miR-485-3p,NCI-H146,3.19939108021363
hsa-miR-554,NCI-H146,2.09568263442045
hsa-miR-502-5p,NCI-H146,3.63923130642921
hsa-miR-493-3p,NCI-H146,2.91620283124055
hsa-miR-625-5p,NCI-H146,3.81733002296491
hsa-miR-369-3p,NCI-H146,2.91620283124055
hsa-miR-367-3p,NCI-H146,4.24857732397233
hsa-miR-580,NCI-H146,2.5635060440322
hsa-miR-1183,NCI-H146,3.43600865812566
hsa-miR-378a-3p+hsa-miR-378i,NCI-H146,7.55177873338689
hsa-miR-518b,NCI-H146,3.97583890893974
hsa-miR-578,NCI-H146,2.91620283124055
hsa-miR-635,NCI-H146,2.5635060440322
hsa-miR-135b-5p,NCI-H146,11.1265099649521
hsa-miR-3187-3p,NCI-H146,2.91620283124055
hsa-miR-557,NCI-H146,2.91620283124055
hsa-miR-579,NCI-H146,7.30529216356837
hsa-miR-890,NCI-H146,3.97583890893974
hsa-miR-515-5p,NCI-H146,2.91620283124055
hsa-miR-576-3p,NCI-H146,3.19939108021363
hsa-miR-513a-3p,NCI-H146,2.91620283124055
hsa-miR-767-5p,NCI-H146,5.64714910250277
hsa-miR-33a-5p,NCI-H146,7.68399622444971
hsa-miR-487b,NCI-H146,3.19939108021363
hsa-miR-934,NCI-H146,3.19939108021363
hsa-miR-532-5p,NCI-H146,6.91302523529094
hsa-miR-1908,NCI-H146,3.63923130642921
hsa-miR-614,NCI-H146,2.09568263442045
hsa-miR-653,NCI-H146,4.1186436185399
hsa-miR-1200,NCI-H146,3.81733002296491
hsa-miR-520c-3p,NCI-H146,2.5635060440322
hsa-miR-3182,NCI-H146,2.91620283124055
hsa-miR-337-3p,NCI-H146,5.44512038187486
hsa-miR-302c-3p,NCI-H146,3.81733002296491
hsa-miR-409-5p,NCI-H146,3.43600865812566
hsa-miR-550a-5p,NCI-H146,4.24857732397233
hsa-let-7d-5p,NCI-H146,6.65629113229725
hsa-miR-216a,NCI-H146,10.0853728857507
hsa-miR-1245b-3p,NCI-H146,3.19939108021363
hsa-miR-548a-5p,NCI-H146,6.50847300711334
hsa-miR-504,NCI-H146,2.91620283124055
hsa-miR-888-5p,NCI-H146,5.07650932847436
hsa-miR-631,NCI-H146,6.15779351855435
hsa-miR-1272,NCI-H146,1.39897514748317
hsa-miR-606,NCI-H146,3.19939108021363
hsa-miR-598,NCI-H146,7.87719993105491
hsa-miR-1267,NCI-H146,3.81733002296491
hsa-miR-1284,NCI-H146,3.63923130642921
hsa-miR-548d-3p,NCI-H146,6.2224835079045
hsa-miR-4431,NCI-H146,4.36776954113639
hsa-miR-885-5p,NCI-H146,2.91620283124055
hsa-miR-142-3p,NCI-H146,4.47786143426557
hsa-let-7e-5p,NCI-H146,8.93330191988565
hsa-miR-1290,NCI-H146,4.58014459178307
hsa-miR-216b,NCI-H146,11.9246546568579
hsa-miR-548an,NCI-H146,3.81733002296491
hsa-miR-196a-5p,NCI-H146,4.58014459178307
hsa-miR-494,NCI-H146,7.04408088937684
hsa-miR-1233,NCI-H146,2.91620283124055
hsa-miR-487a,NCI-H146,3.63923130642921
hsa-miR-512-3p,NCI-H146,3.19939108021363
hsa-miR-586,NCI-H146,4.24857732397233
hsa-miR-654-3p,NCI-H146,2.91620283124055
hsa-miR-450b-3p,NCI-H146,2.91620283124055
hsa-miR-1305,NCI-H146,3.81733002296491
hsa-miR-634,NCI-H146,4.58014459178307
hsa-miR-541-3p,NCI-H146,3.43600865812566
hsa-miR-1246,NCI-H146,8.95249905091212
hsa-miR-1248,NCI-H146,3.19939108021363
hsa-miR-518a-3p,NCI-H146,2.5635060440322
hsa-miR-1324,NCI-H146,2.91620283124055
hsa-miR-1185-5p,NCI-H146,4.47786143426557
hsa-miR-936,NCI-H146,3.19939108021363
hsa-miR-587,NCI-H146,4.58014459178307
hsa-miR-217,NCI-H146,9.81081855287328
hsa-miR-154-5p,NCI-H146,1.39897514748317
hsa-miR-338-3p,NCI-H146,5.44512038187486
hsa-miR-370,NCI-H146,2.91620283124055
hsa-miR-19a-3p,NCI-H146,12.5054370723259
hsa-miR-106b-5p,NCI-H146,12.0175889690912
hsa-miR-512-5p,NCI-H146,3.63923130642921
hsa-miR-942,NCI-H146,4.24857732397233
hsa-miR-767-3p,NCI-H146,3.63923130642921
hsa-miR-519c-3p,NCI-H146,4.47786143426557
hsa-miR-576-5p,NCI-H146,1.39897514748317
hsa-miR-450b-5p,NCI-H146,4.1186436185399
hsa-miR-1255b-5p,NCI-H146,3.81733002296491
hsa-miR-638,NCI-H146,2.5635060440322
hsa-miR-3141,NCI-H146,3.97583890893974
hsa-miR-568,NCI-H146,3.43600865812566
hsa-miR-139-3p,NCI-H146,2.91620283124055
hsa-miR-1827,NCI-H146,5.49834114804527
hsa-miR-3168,NCI-H146,2.91620283124055
hsa-miR-761,NCI-H146,4.24857732397233
hsa-miR-196b-5p,NCI-H146,8.84360611693216
hsa-miR-302e,NCI-H146,3.97583890893974
hsa-miR-548d-5p,NCI-H146,4.67565375997183
hsa-miR-548ak,NCI-H146,2.5635060440322
hsa-miR-411-5p,NCI-H146,3.97583890893974
hsa-miR-1293,NCI-H146,3.19939108021363
hsa-miR-548j,NCI-H146,2.91620283124055
hsa-miR-508-3p,NCI-H146,4.24857732397233
hsa-miR-513b,NCI-H146,2.91620283124055
hsa-miR-1229,NCI-H146,2.09568263442045
hsa-miR-371b-5p,NCI-H146,2.91620283124055
hsa-miR-671-3p,NCI-H146,2.91620283124055
hsa-miR-30b-5p,NCI-H146,10.5778567572288
hsa-miR-521,NCI-H146,4.24857732397233
hsa-miR-943,NCI-H146,2.5635060440322
hsa-miR-548h-5p,NCI-H146,3.19939108021363
hsa-miR-4435,NCI-H146,3.63923130642921
hsa-miR-1303,NCI-H146,2.91620283124055
hsa-miR-600,NCI-H146,3.63923130642921
hsa-miR-1280,NCI-H146,3.43600865812566
hsa-miR-1271-5p,NCI-H146,4.36776954113639
hsa-miR-657,NCI-H146,3.97583890893974
hsa-miR-544b,NCI-H146,3.81733002296491
hsa-miR-181c-5p,NCI-H146,6.55944718869419
hsa-miR-199b-5p,NCI-H146,2.09568263442045
hsa-miR-146b-5p,NCI-H146,3.19939108021363
hsa-miR-320b,NCI-H146,2.09568263442045
hsa-miR-340-5p,NCI-H146,2.91620283124055
hsa-miR-548aj-3p,NCI-H146,3.97583890893974
hsa-miR-508-5p,NCI-H146,2.09568263442045
hsa-miR-1273e,NCI-H146,3.81733002296491
hsa-miR-1254,NCI-H146,1.39897514748317
hsa-miR-548w,NCI-H146,2.91620283124055
hsa-miR-3928,NCI-H146,3.19939108021363
hsa-miR-718,NCI-H146,2.91620283124055
hsa-miR-3178,NCI-H146,3.19939108021363
hsa-miR-591,NCI-H146,3.43600865812566
hsa-miR-1250,NCI-H146,2.5635060440322
hsa-miR-182-5p,NCI-H146,9.574160061496
hsa-miR-633,NCI-H146,2.91620283124055
hsa-miR-219-2-3p,NCI-H146,2.5635060440322
hsa-miR-320c,NCI-H146,3.19939108021363
hsa-miR-1197,NCI-H146,3.63923130642921
hsa-miR-4516,NCI-H146,5.64714910250277
hsa-miR-4508,NCI-H146,3.19939108021363
hsa-miR-200b-3p,NCI-H146,10.2320156218863
hsa-miR-221-3p,NCI-H146,10.7330071250838
hsa-miR-184,NCI-H146,2.09568263442045
hsa-miR-525-3p,NCI-H146,4.47786143426557
hsa-miR-599,NCI-H146,2.09568263442045
hsa-miR-1277-3p,NCI-H146,4.47786143426557
hsa-miR-421,NCI-H146,7.57673714150357
hsa-miR-34a-5p,NCI-H146,2.5635060440322
hsa-miR-96-5p,NCI-H146,10.1739081601045
hsa-miR-556-3p,NCI-H146,3.19939108021363
hsa-miR-23c,NCI-H146,3.19939108021363
hsa-miR-548ab,NCI-H146,3.19939108021363
hsa-miR-520d-3p,NCI-H146,2.09568263442045
hsa-miR-1273g-5p,NCI-H146,2.91620283124055
hsa-miR-1255a,NCI-H146,3.97583890893974
hsa-miR-526b-5p,NCI-H146,2.09568263442045
hsa-miR-643,NCI-H146,4.8495695184619
hsa-miR-589-5p,NCI-H146,2.5635060440322
hsa-miR-2278,NCI-H146,3.43600865812566
hsa-miR-1266,NCI-H146,1.39897514748317
hsa-miR-516a-5p,NCI-H146,2.09568263442045
hsa-miR-933,NCI-H146,2.09568263442045
hsa-miR-524-5p,NCI-H146,3.19939108021363
hsa-miR-582-5p,NCI-H146,7.93624999737953
hsa-miR-101-3p,NCI-H146,4.47786143426557
hsa-miR-566,NCI-H146,3.81733002296491
hsa-miR-660-5p,NCI-H146,7.43379313255669
hsa-miR-181a-5p,NCI-H146,10.2631005630589
hsa-miR-542-5p,NCI-H146,4.1186436185399
hsa-miR-219-1-3p,NCI-H146,3.43600865812566
hsa-miR-19b-3p,NCI-H146,13.7498601178339
